258
  4.397372549558629e-02   3.373367456885831e-02   0.000000000000000e+00
  4.054043260629631e-02   3.255644981734757e-02   0.000000000000000e+00
  3.720463028008411e-02   3.134660482711563e-02   0.000000000000000e+00
  3.397000401182797e-02   3.010327107363996e-02   0.000000000000000e+00
  3.083408164757716e-02   2.882278691365532e-02   0.000000000000000e+00
  2.779843136095488e-02   2.750235008816209e-02   0.000000000000000e+00
  2.486701176330293e-02   2.613955792970825e-02   0.000000000000000e+00
  2.204255940456314e-02   2.473070367308803e-02   0.000000000000000e+00
  1.932704989533757e-02   2.327051531264112e-02   0.000000000000000e+00
  1.672558484937627e-02   2.175384490267301e-02   0.000000000000000e+00
  1.424765884554737e-02   2.017657777757588e-02   0.000000000000000e+00
  1.189961493005286e-02   1.853060487291107e-02   0.000000000000000e+00
  9.692872091150538e-03   1.680820544300343e-02   0.000000000000000e+00
  7.643723264952008e-03   1.500205489522596e-02   0.000000000000000e+00
  5.773719376491477e-03   1.310586515003648e-02   0.000000000000000e+00
  4.107145884327323e-03   1.111196494754139e-02   0.000000000000000e+00
  2.676673328503509e-03   9.018727125106490e-03   0.000000000000000e+00
  1.520631421957989e-03   6.834721464914985e-03   0.000000000000000e+00
  6.750984424997973e-04   4.578994749005136e-03   0.000000000000000e+00
  1.663341651720318e-04   2.285288752730446e-03   0.000000000000000e+00
  9.974659986870002e-21   3.191891195800000e-19   0.000000000000000e+00
  1.552875853139523e-04  -2.208501488216311e-03   0.000000000000000e+00
  6.304908324386158e-04  -4.426745283401727e-03   0.000000000000000e+00
  1.421762648194044e-03  -6.612403397833927e-03   0.000000000000000e+00
  2.506064227704789e-03  -8.732857649315457e-03   0.000000000000000e+00
  3.850557873032044e-03  -1.076883431055090e-02   0.000000000000000e+00
  5.422844524993228e-03  -1.271466408970523e-02   0.000000000000000e+00
  7.191256848928808e-03  -1.456863655055145e-02   0.000000000000000e+00
  9.130776512293244e-03  -1.633550644568280e-02   0.000000000000000e+00
  1.122170229654391e-02  -1.802194237800114e-02   0.000000000000000e+00
  1.344884153082322e-02  -1.963508677819105e-02   0.000000000000000e+00
  1.580290913398976e-02  -2.118327902496259e-02   0.000000000000000e+00
  1.827292581147675e-02  -2.267121871119367e-02   0.000000000000000e+00
  2.085213944551174e-02  -2.410451221238949e-02   0.000000000000000e+00
  2.353541619316622e-02  -2.548806864959302e-02   0.000000000000000e+00
  2.631885173057561e-02  -2.682614634295810e-02   0.000000000000000e+00
  2.920222541820371e-02  -2.812361626192564e-02   0.000000000000000e+00
  3.218071275495803e-02  -2.938236918962550e-02   0.000000000000000e+00
  3.525265649258643e-02  -3.060514228692820e-02   0.000000000000000e+00
  3.841685192084709e-02  -3.179428974700500e-02   0.000000000000000e+00
  4.167245022306476e-02  -3.295183431642155e-02   0.000000000000000e+00
  4.502193836829749e-02  -3.408051444078340e-02   0.000000000000000e+00
  4.846203240516891e-02  -3.518074999738580e-02   0.000000000000000e+00
  5.199256871361379e-02  -3.625381880003242e-02   0.000000000000000e+00
  5.561352814128190e-02  -3.730081028362368e-02   0.000000000000000e+00
  5.932500643811657e-02  -3.832264917770421e-02   0.000000000000000e+00
  6.313050758015164e-02  -3.932096541778456e-02   0.000000000000000e+00
  6.702705865052033e-02  -4.029550484439346e-02   0.000000000000000e+00
  7.101496457115714e-02  -4.124681010041104e-02   0.000000000000000e+00
  7.509456932002657e-02  -4.217532388405154e-02   0.000000000000000e+00
